,dataset,folder,cell_type
486,HBM532.RKTB.483.csv,Kidney_HuBMAP_Portal,Neutrophil
486,HBM532.RKTB.483.csv,Kidney_HuBMAP_Portal,Outer Medullary Collecting Duct Principal
486,HBM532.RKTB.483.csv,Kidney_HuBMAP_Portal,Parietal Epithelial
486,HBM532.RKTB.483.csv,Kidney_HuBMAP_Portal,Podocyte
486,HBM532.RKTB.483.csv,Kidney_HuBMAP_Portal,Proximal Tubule Epithelial Segment 2
486,HBM532.RKTB.483.csv,Kidney_HuBMAP_Portal,Schwann / Neural
486,HBM532.RKTB.483.csv,Kidney_HuBMAP_Portal,Vascular Smooth Muscle / Pericyte
487,HBM729.RCXL.887.csv,Kidney_HuBMAP_Portal,Descending Thin Limb Type 1
487,HBM729.RCXL.887.csv,Kidney_HuBMAP_Portal,Distal Convoluted Tubule Type 1
487,HBM729.RCXL.887.csv,Kidney_HuBMAP_Portal,Vascular Smooth Muscle / Pericyte
488,HBM944.XPFX.655.csv,Kidney_HuBMAP_Portal,Afferent / Efferent Arteriole Endothelial
488,HBM944.XPFX.655.csv,Kidney_HuBMAP_Portal,Ascending Thin Limb
488,HBM944.XPFX.655.csv,Kidney_HuBMAP_Portal,Cortical Collecting Duct Principal
488,HBM944.XPFX.655.csv,Kidney_HuBMAP_Portal,Descending Thin Limb Type 1
488,HBM944.XPFX.655.csv,Kidney_HuBMAP_Portal,Descending Thin Limb Type 2
488,HBM944.XPFX.655.csv,Kidney_HuBMAP_Portal,Descending Vasa Recta Endothelial 
488,HBM944.XPFX.655.csv,Kidney_HuBMAP_Portal,Intercalated Type B
488,HBM944.XPFX.655.csv,Kidney_HuBMAP_Portal,Lymphatic Endothelial
488,HBM944.XPFX.655.csv,Kidney_HuBMAP_Portal,Macula Densa
488,HBM944.XPFX.655.csv,Kidney_HuBMAP_Portal,Mast
488,HBM944.XPFX.655.csv,Kidney_HuBMAP_Portal,Mesangial
488,HBM944.XPFX.655.csv,Kidney_HuBMAP_Portal,Monocyte-derived
488,HBM944.XPFX.655.csv,Kidney_HuBMAP_Portal,Neutrophil
488,HBM944.XPFX.655.csv,Kidney_HuBMAP_Portal,Non-classical monocyte
488,HBM944.XPFX.655.csv,Kidney_HuBMAP_Portal,Outer Medullary Collecting Duct Intercalated Type A
488,HBM944.XPFX.655.csv,Kidney_HuBMAP_Portal,Papillary Tip Epithelial
488,HBM944.XPFX.655.csv,Kidney_HuBMAP_Portal,Parietal Epithelial
488,HBM944.XPFX.655.csv,Kidney_HuBMAP_Portal,Peritubular Capilary Endothelial 
488,HBM944.XPFX.655.csv,Kidney_HuBMAP_Portal,Plasma
488,HBM944.XPFX.655.csv,Kidney_HuBMAP_Portal,Podocyte
488,HBM944.XPFX.655.csv,Kidney_HuBMAP_Portal,Schwann / Neural
488,HBM944.XPFX.655.csv,Kidney_HuBMAP_Portal,T
488,HBM944.XPFX.655.csv,Kidney_HuBMAP_Portal,Vascular Smooth Muscle / Pericyte
489,HBM664.LQSH.693.csv,Kidney_HuBMAP_Portal,Afferent / Efferent Arteriole Endothelial
489,HBM664.LQSH.693.csv,Kidney_HuBMAP_Portal,Ascending Vasa Recta Endothelial
489,HBM664.LQSH.693.csv,Kidney_HuBMAP_Portal,Classical Dendritic
489,HBM664.LQSH.693.csv,Kidney_HuBMAP_Portal,Connecting Tubule Intercalated Type A
489,HBM664.LQSH.693.csv,Kidney_HuBMAP_Portal,Connecting Tubule Principal
489,HBM664.LQSH.693.csv,Kidney_HuBMAP_Portal,Cortical Collecting Duct Intercalated Type A
489,HBM664.LQSH.693.csv,Kidney_HuBMAP_Portal,Cortical Vascular Smooth Muscle / Pericyte
489,HBM664.LQSH.693.csv,Kidney_HuBMAP_Portal,Descending Thin Limb Type 3
489,HBM664.LQSH.693.csv,Kidney_HuBMAP_Portal,Descending Vasa Recta Endothelial 
489,HBM664.LQSH.693.csv,Kidney_HuBMAP_Portal,Distal Convoluted Tubule Type 2
489,HBM664.LQSH.693.csv,Kidney_HuBMAP_Portal,Glomerular Capillary Endothelial
489,HBM664.LQSH.693.csv,Kidney_HuBMAP_Portal,Intercalated Type B
489,HBM664.LQSH.693.csv,Kidney_HuBMAP_Portal,Lymphatic Endothelial
489,HBM664.LQSH.693.csv,Kidney_HuBMAP_Portal,M2 Macrophage
489,HBM664.LQSH.693.csv,Kidney_HuBMAP_Portal,Macula Densa
489,HBM664.LQSH.693.csv,Kidney_HuBMAP_Portal,Mast
489,HBM664.LQSH.693.csv,Kidney_HuBMAP_Portal,Medullary Fibroblast
489,HBM664.LQSH.693.csv,Kidney_HuBMAP_Portal,Mesangial
489,HBM664.LQSH.693.csv,Kidney_HuBMAP_Portal,Monocyte-derived
489,HBM664.LQSH.693.csv,Kidney_HuBMAP_Portal,Natural Killer T
489,HBM664.LQSH.693.csv,Kidney_HuBMAP_Portal,Neutrophil
489,HBM664.LQSH.693.csv,Kidney_HuBMAP_Portal,Non-classical monocyte
489,HBM664.LQSH.693.csv,Kidney_HuBMAP_Portal,Outer Medullary Collecting Duct Intercalated Type A
489,HBM664.LQSH.693.csv,Kidney_HuBMAP_Portal,Outer Medullary Collecting Duct Principal
489,HBM664.LQSH.693.csv,Kidney_HuBMAP_Portal,Papillary Tip Epithelial
489,HBM664.LQSH.693.csv,Kidney_HuBMAP_Portal,Parietal Epithelial
489,HBM664.LQSH.693.csv,Kidney_HuBMAP_Portal,Plasma
489,HBM664.LQSH.693.csv,Kidney_HuBMAP_Portal,Proximal Tubule Epithelial Segment 2
489,HBM664.LQSH.693.csv,Kidney_HuBMAP_Portal,Renin-positive Juxtaglomerular Granular
489,HBM664.LQSH.693.csv,Kidney_HuBMAP_Portal,Schwann / Neural
489,HBM664.LQSH.693.csv,Kidney_HuBMAP_Portal,T
489,HBM664.LQSH.693.csv,Kidney_HuBMAP_Portal,Vascular Smooth Muscle / Pericyte
490,HBM799.ZJDP.379.csv,Kidney_HuBMAP_Portal,Afferent / Efferent Arteriole Endothelial
490,HBM799.ZJDP.379.csv,Kidney_HuBMAP_Portal,Cortical Vascular Smooth Muscle / Pericyte
490,HBM799.ZJDP.379.csv,Kidney_HuBMAP_Portal,Descending Thin Limb Type 1
490,HBM799.ZJDP.379.csv,Kidney_HuBMAP_Portal,Descending Thin Limb Type 3
491,HBM243.MTZV.726.csv,Kidney_HuBMAP_Portal,Afferent / Efferent Arteriole Endothelial
491,HBM243.MTZV.726.csv,Kidney_HuBMAP_Portal,Ascending Vasa Recta Endothelial
491,HBM243.MTZV.726.csv,Kidney_HuBMAP_Portal,B
491,HBM243.MTZV.726.csv,Kidney_HuBMAP_Portal,Connecting Tubule Intercalated Type A
491,HBM243.MTZV.726.csv,Kidney_HuBMAP_Portal,Connecting Tubule Principal
491,HBM243.MTZV.726.csv,Kidney_HuBMAP_Portal,Cortical Collecting Duct Intercalated Type A
491,HBM243.MTZV.726.csv,Kidney_HuBMAP_Portal,Cortical Vascular Smooth Muscle / Pericyte
491,HBM243.MTZV.726.csv,Kidney_HuBMAP_Portal,Descending Thin Limb Type 3
491,HBM243.MTZV.726.csv,Kidney_HuBMAP_Portal,Descending Vasa Recta Endothelial 
491,HBM243.MTZV.726.csv,Kidney_HuBMAP_Portal,Distal Convoluted Tubule Type 2
491,HBM243.MTZV.726.csv,Kidney_HuBMAP_Portal,Glomerular Capillary Endothelial
491,HBM243.MTZV.726.csv,Kidney_HuBMAP_Portal,Intercalated Type B
491,HBM243.MTZV.726.csv,Kidney_HuBMAP_Portal,Lymphatic Endothelial
491,HBM243.MTZV.726.csv,Kidney_HuBMAP_Portal,M2 Macrophage
491,HBM243.MTZV.726.csv,Kidney_HuBMAP_Portal,Macula Densa
491,HBM243.MTZV.726.csv,Kidney_HuBMAP_Portal,Mast
491,HBM243.MTZV.726.csv,Kidney_HuBMAP_Portal,Medullary Fibroblast
491,HBM243.MTZV.726.csv,Kidney_HuBMAP_Portal,Medullary Thick Ascending Limb
491,HBM243.MTZV.726.csv,Kidney_HuBMAP_Portal,Mesangial
491,HBM243.MTZV.726.csv,Kidney_HuBMAP_Portal,Monocyte-derived
491,HBM243.MTZV.726.csv,Kidney_HuBMAP_Portal,Natural Killer T
491,HBM243.MTZV.726.csv,Kidney_HuBMAP_Portal,Outer Medullary Collecting Duct Intercalated Type A
491,HBM243.MTZV.726.csv,Kidney_HuBMAP_Portal,Outer Medullary Collecting Duct Principal
491,HBM243.MTZV.726.csv,Kidney_HuBMAP_Portal,Papillary Tip Epithelial
491,HBM243.MTZV.726.csv,Kidney_HuBMAP_Portal,Parietal Epithelial
491,HBM243.MTZV.726.csv,Kidney_HuBMAP_Portal,Plasma
491,HBM243.MTZV.726.csv,Kidney_HuBMAP_Portal,Plasmacytoid Dendritic
491,HBM243.MTZV.726.csv,Kidney_HuBMAP_Portal,Proximal Tubule Epithelial Segment 2
491,HBM243.MTZV.726.csv,Kidney_HuBMAP_Portal,Renin-positive Juxtaglomerular Granular
491,HBM243.MTZV.726.csv,Kidney_HuBMAP_Portal,Schwann / Neural
491,HBM243.MTZV.726.csv,Kidney_HuBMAP_Portal,T
491,HBM243.MTZV.726.csv,Kidney_HuBMAP_Portal,Vascular Smooth Muscle / Pericyte
492,HBM258.HQCL.349.csv,Kidney_HuBMAP_Portal,Afferent / Efferent Arteriole Endothelial
492,HBM258.HQCL.349.csv,Kidney_HuBMAP_Portal,Classical Dendritic
492,HBM258.HQCL.349.csv,Kidney_HuBMAP_Portal,Connecting Tubule Intercalated Type A
492,HBM258.HQCL.349.csv,Kidney_HuBMAP_Portal,Connecting Tubule Principal
492,HBM258.HQCL.349.csv,Kidney_HuBMAP_Portal,Cortical Collecting Duct Intercalated Type A
492,HBM258.HQCL.349.csv,Kidney_HuBMAP_Portal,Cortical Vascular Smooth Muscle / Pericyte
492,HBM258.HQCL.349.csv,Kidney_HuBMAP_Portal,Descending Thin Limb Type 3
492,HBM258.HQCL.349.csv,Kidney_HuBMAP_Portal,Descending Vasa Recta Endothelial 
492,HBM258.HQCL.349.csv,Kidney_HuBMAP_Portal,Distal Convoluted Tubule Type 2
492,HBM258.HQCL.349.csv,Kidney_HuBMAP_Portal,Glomerular Capillary Endothelial
492,HBM258.HQCL.349.csv,Kidney_HuBMAP_Portal,Intercalated Type B
492,HBM258.HQCL.349.csv,Kidney_HuBMAP_Portal,Lymphatic Endothelial
492,HBM258.HQCL.349.csv,Kidney_HuBMAP_Portal,M2 Macrophage
492,HBM258.HQCL.349.csv,Kidney_HuBMAP_Portal,Macula Densa
492,HBM258.HQCL.349.csv,Kidney_HuBMAP_Portal,Mast
492,HBM258.HQCL.349.csv,Kidney_HuBMAP_Portal,Medullary Fibroblast
492,HBM258.HQCL.349.csv,Kidney_HuBMAP_Portal,Mesangial
492,HBM258.HQCL.349.csv,Kidney_HuBMAP_Portal,Outer Medullary Collecting Duct Principal
492,HBM258.HQCL.349.csv,Kidney_HuBMAP_Portal,Papillary Tip Epithelial
492,HBM258.HQCL.349.csv,Kidney_HuBMAP_Portal,Parietal Epithelial
492,HBM258.HQCL.349.csv,Kidney_HuBMAP_Portal,Peritubular Capilary Endothelial 
492,HBM258.HQCL.349.csv,Kidney_HuBMAP_Portal,Podocyte
492,HBM258.HQCL.349.csv,Kidney_HuBMAP_Portal,Proximal Tubule Epithelial Segment 2
492,HBM258.HQCL.349.csv,Kidney_HuBMAP_Portal,Schwann / Neural
492,HBM258.HQCL.349.csv,Kidney_HuBMAP_Portal,T
492,HBM258.HQCL.349.csv,Kidney_HuBMAP_Portal,Vascular Smooth Muscle / Pericyte
493,HBM938.FTRX.289.csv,Kidney_HuBMAP_Portal,Descending Thin Limb Type 3
493,HBM938.FTRX.289.csv,Kidney_HuBMAP_Portal,Descending Vasa Recta Endothelial 
493,HBM938.FTRX.289.csv,Kidney_HuBMAP_Portal,Lymphatic Endothelial
493,HBM938.FTRX.289.csv,Kidney_HuBMAP_Portal,M2 Macrophage
493,HBM938.FTRX.289.csv,Kidney_HuBMAP_Portal,Parietal Epithelial
493,HBM938.FTRX.289.csv,Kidney_HuBMAP_Portal,Vascular Smooth Muscle / Pericyte
494,HBM297.XVDG.492.csv,Kidney_HuBMAP_Portal,Afferent / Efferent Arteriole Endothelial
494,HBM297.XVDG.492.csv,Kidney_HuBMAP_Portal,Ascending Thin Limb
494,HBM297.XVDG.492.csv,Kidney_HuBMAP_Portal,Ascending Vasa Recta Endothelial
494,HBM297.XVDG.492.csv,Kidney_HuBMAP_Portal,Connecting Tubule Principal
494,HBM297.XVDG.492.csv,Kidney_HuBMAP_Portal,Cortical Collecting Duct Intercalated Type A
494,HBM297.XVDG.492.csv,Kidney_HuBMAP_Portal,Cortical Vascular Smooth Muscle / Pericyte
494,HBM297.XVDG.492.csv,Kidney_HuBMAP_Portal,Descending Thin Limb Type 2
494,HBM297.XVDG.492.csv,Kidney_HuBMAP_Portal,Descending Thin Limb Type 3
494,HBM297.XVDG.492.csv,Kidney_HuBMAP_Portal,Descending Vasa Recta Endothelial 
494,HBM297.XVDG.492.csv,Kidney_HuBMAP_Portal,Distal Convoluted Tubule Type 1
494,HBM297.XVDG.492.csv,Kidney_HuBMAP_Portal,Fibroblast
494,HBM297.XVDG.492.csv,Kidney_HuBMAP_Portal,Glomerular Capillary Endothelial
494,HBM297.XVDG.492.csv,Kidney_HuBMAP_Portal,Intercalated Type B
494,HBM297.XVDG.492.csv,Kidney_HuBMAP_Portal,M2 Macrophage
494,HBM297.XVDG.492.csv,Kidney_HuBMAP_Portal,Medullary Fibroblast
494,HBM297.XVDG.492.csv,Kidney_HuBMAP_Portal,Medullary Thick Ascending Limb
494,HBM297.XVDG.492.csv,Kidney_HuBMAP_Portal,Mesangial
494,HBM297.XVDG.492.csv,Kidney_HuBMAP_Portal,Neutrophil
494,HBM297.XVDG.492.csv,Kidney_HuBMAP_Portal,Outer Medullary Collecting Duct Intercalated Type A
494,HBM297.XVDG.492.csv,Kidney_HuBMAP_Portal,Outer Medullary Collecting Duct Principal
494,HBM297.XVDG.492.csv,Kidney_HuBMAP_Portal,Parietal Epithelial
494,HBM297.XVDG.492.csv,Kidney_HuBMAP_Portal,Peritubular Capilary Endothelial 
494,HBM297.XVDG.492.csv,Kidney_HuBMAP_Portal,Vascular Smooth Muscle / Pericyte
495,HBM252.JLSW.848.csv,Kidney_HuBMAP_Portal,Afferent / Efferent Arteriole Endothelial
495,HBM252.JLSW.848.csv,Kidney_HuBMAP_Portal,Ascending Vasa Recta Endothelial
495,HBM252.JLSW.848.csv,Kidney_HuBMAP_Portal,Connecting Tubule Intercalated Type A
495,HBM252.JLSW.848.csv,Kidney_HuBMAP_Portal,Connecting Tubule Principal
495,HBM252.JLSW.848.csv,Kidney_HuBMAP_Portal,Cortical Collecting Duct Intercalated Type A
495,HBM252.JLSW.848.csv,Kidney_HuBMAP_Portal,Cortical Vascular Smooth Muscle / Pericyte
495,HBM252.JLSW.848.csv,Kidney_HuBMAP_Portal,Descending Thin Limb Type 3
495,HBM252.JLSW.848.csv,Kidney_HuBMAP_Portal,Descending Vasa Recta Endothelial 
495,HBM252.JLSW.848.csv,Kidney_HuBMAP_Portal,Distal Convoluted Tubule Type 2
495,HBM252.JLSW.848.csv,Kidney_HuBMAP_Portal,Intercalated Type B
495,HBM252.JLSW.848.csv,Kidney_HuBMAP_Portal,Lymphatic Endothelial
495,HBM252.JLSW.848.csv,Kidney_HuBMAP_Portal,M2 Macrophage
495,HBM252.JLSW.848.csv,Kidney_HuBMAP_Portal,Macula Densa
495,HBM252.JLSW.848.csv,Kidney_HuBMAP_Portal,Mast
495,HBM252.JLSW.848.csv,Kidney_HuBMAP_Portal,Medullary Fibroblast
495,HBM252.JLSW.848.csv,Kidney_HuBMAP_Portal,Mesangial
495,HBM252.JLSW.848.csv,Kidney_HuBMAP_Portal,Monocyte-derived
495,HBM252.JLSW.848.csv,Kidney_HuBMAP_Portal,Neutrophil
495,HBM252.JLSW.848.csv,Kidney_HuBMAP_Portal,Non-classical monocyte
495,HBM252.JLSW.848.csv,Kidney_HuBMAP_Portal,Outer Medullary Collecting Duct Principal
495,HBM252.JLSW.848.csv,Kidney_HuBMAP_Portal,Papillary Tip Epithelial
495,HBM252.JLSW.848.csv,Kidney_HuBMAP_Portal,Parietal Epithelial
495,HBM252.JLSW.848.csv,Kidney_HuBMAP_Portal,Plasma
495,HBM252.JLSW.848.csv,Kidney_HuBMAP_Portal,Proximal Tubule Epithelial Segment 2
495,HBM252.JLSW.848.csv,Kidney_HuBMAP_Portal,Schwann / Neural
495,HBM252.JLSW.848.csv,Kidney_HuBMAP_Portal,T
495,HBM252.JLSW.848.csv,Kidney_HuBMAP_Portal,Vascular Smooth Muscle / Pericyte
496,HBM388.SGMJ.342.csv,Kidney_HuBMAP_Portal,Ascending Thin Limb
496,HBM388.SGMJ.342.csv,Kidney_HuBMAP_Portal,Cortical Collecting Duct Principal
496,HBM388.SGMJ.342.csv,Kidney_HuBMAP_Portal,Cortical Thick Ascending Limb
496,HBM388.SGMJ.342.csv,Kidney_HuBMAP_Portal,Descending Thin Limb Type 1
496,HBM388.SGMJ.342.csv,Kidney_HuBMAP_Portal,Distal Convoluted Tubule Type 2
496,HBM388.SGMJ.342.csv,Kidney_HuBMAP_Portal,Fibroblast
496,HBM388.SGMJ.342.csv,Kidney_HuBMAP_Portal,Glomerular Capillary Endothelial
496,HBM388.SGMJ.342.csv,Kidney_HuBMAP_Portal,Intercalated Type B
496,HBM388.SGMJ.342.csv,Kidney_HuBMAP_Portal,M2 Macrophage
496,HBM388.SGMJ.342.csv,Kidney_HuBMAP_Portal,Medullary Thick Ascending Limb
496,HBM388.SGMJ.342.csv,Kidney_HuBMAP_Portal,Outer Medullary Collecting Duct Intercalated Type A
496,HBM388.SGMJ.342.csv,Kidney_HuBMAP_Portal,Parietal Epithelial
496,HBM388.SGMJ.342.csv,Kidney_HuBMAP_Portal,Peritubular Capilary Endothelial 
496,HBM388.SGMJ.342.csv,Kidney_HuBMAP_Portal,Podocyte
496,HBM388.SGMJ.342.csv,Kidney_HuBMAP_Portal,T
497,HBM384.DLRM.527.csv,Kidney_HuBMAP_Portal,Afferent / Efferent Arteriole Endothelial
497,HBM384.DLRM.527.csv,Kidney_HuBMAP_Portal,Ascending Thin Limb
497,HBM384.DLRM.527.csv,Kidney_HuBMAP_Portal,Ascending Vasa Recta Endothelial
497,HBM384.DLRM.527.csv,Kidney_HuBMAP_Portal,Cortical Vascular Smooth Muscle / Pericyte
497,HBM384.DLRM.527.csv,Kidney_HuBMAP_Portal,Descending Thin Limb Type 3
497,HBM384.DLRM.527.csv,Kidney_HuBMAP_Portal,Descending Vasa Recta Endothelial 
497,HBM384.DLRM.527.csv,Kidney_HuBMAP_Portal,Fibroblast
497,HBM384.DLRM.527.csv,Kidney_HuBMAP_Portal,Glomerular Capillary Endothelial
497,HBM384.DLRM.527.csv,Kidney_HuBMAP_Portal,Intercalated Type B
497,HBM384.DLRM.527.csv,Kidney_HuBMAP_Portal,Lymphatic Endothelial
497,HBM384.DLRM.527.csv,Kidney_HuBMAP_Portal,M2 Macrophage
497,HBM384.DLRM.527.csv,Kidney_HuBMAP_Portal,Macula Densa
497,HBM384.DLRM.527.csv,Kidney_HuBMAP_Portal,Medullary Fibroblast
497,HBM384.DLRM.527.csv,Kidney_HuBMAP_Portal,Mesangial
497,HBM384.DLRM.527.csv,Kidney_HuBMAP_Portal,Outer Medullary Collecting Duct Intercalated Type A
497,HBM384.DLRM.527.csv,Kidney_HuBMAP_Portal,Outer Medullary Collecting Duct Principal
497,HBM384.DLRM.527.csv,Kidney_HuBMAP_Portal,Parietal Epithelial
497,HBM384.DLRM.527.csv,Kidney_HuBMAP_Portal,Peritubular Capilary Endothelial 
497,HBM384.DLRM.527.csv,Kidney_HuBMAP_Portal,Podocyte
497,HBM384.DLRM.527.csv,Kidney_HuBMAP_Portal,Proximal Tubule Epithelial Segment 2
497,HBM384.DLRM.527.csv,Kidney_HuBMAP_Portal,Schwann / Neural
497,HBM384.DLRM.527.csv,Kidney_HuBMAP_Portal,Vascular Smooth Muscle / Pericyte
498,HBM697.GKCG.783.csv,Kidney_HuBMAP_Portal,Connecting Tubule Principal
498,HBM697.GKCG.783.csv,Kidney_HuBMAP_Portal,Cortical Collecting Duct Principal
498,HBM697.GKCG.783.csv,Kidney_HuBMAP_Portal,Cortical Vascular Smooth Muscle / Pericyte
498,HBM697.GKCG.783.csv,Kidney_HuBMAP_Portal,Descending Thin Limb Type 1
498,HBM697.GKCG.783.csv,Kidney_HuBMAP_Portal,Descending Thin Limb Type 3
498,HBM697.GKCG.783.csv,Kidney_HuBMAP_Portal,Descending Vasa Recta Endothelial 
498,HBM697.GKCG.783.csv,Kidney_HuBMAP_Portal,Distal Convoluted Tubule Type 1
498,HBM697.GKCG.783.csv,Kidney_HuBMAP_Portal,Lymphatic Endothelial
498,HBM697.GKCG.783.csv,Kidney_HuBMAP_Portal,M2 Macrophage
498,HBM697.GKCG.783.csv,Kidney_HuBMAP_Portal,Mesangial
498,HBM697.GKCG.783.csv,Kidney_HuBMAP_Portal,Non-classical monocyte
498,HBM697.GKCG.783.csv,Kidney_HuBMAP_Portal,Parietal Epithelial
498,HBM697.GKCG.783.csv,Kidney_HuBMAP_Portal,Peritubular Capilary Endothelial 
498,HBM697.GKCG.783.csv,Kidney_HuBMAP_Portal,Plasma
498,HBM697.GKCG.783.csv,Kidney_HuBMAP_Portal,Podocyte
498,HBM697.GKCG.783.csv,Kidney_HuBMAP_Portal,Schwann / Neural
498,HBM697.GKCG.783.csv,Kidney_HuBMAP_Portal,Vascular Smooth Muscle / Pericyte
499,HBM884.TGCL.432.csv,Kidney_HuBMAP_Portal,Afferent / Efferent Arteriole Endothelial
499,HBM884.TGCL.432.csv,Kidney_HuBMAP_Portal,Cortical Collecting Duct Intercalated Type A
499,HBM884.TGCL.432.csv,Kidney_HuBMAP_Portal,Descending Thin Limb Type 3
499,HBM884.TGCL.432.csv,Kidney_HuBMAP_Portal,Descending Vasa Recta Endothelial 
499,HBM884.TGCL.432.csv,Kidney_HuBMAP_Portal,Fibroblast
499,HBM884.TGCL.432.csv,Kidney_HuBMAP_Portal,Intercalated Type B
499,HBM884.TGCL.432.csv,Kidney_HuBMAP_Portal,M2 Macrophage
499,HBM884.TGCL.432.csv,Kidney_HuBMAP_Portal,Macula Densa
499,HBM884.TGCL.432.csv,Kidney_HuBMAP_Portal,Mesangial
499,HBM884.TGCL.432.csv,Kidney_HuBMAP_Portal,Monocyte-derived
499,HBM884.TGCL.432.csv,Kidney_HuBMAP_Portal,Outer Medullary Collecting Duct Principal
499,HBM884.TGCL.432.csv,Kidney_HuBMAP_Portal,Papillary Tip Epithelial
499,HBM884.TGCL.432.csv,Kidney_HuBMAP_Portal,Parietal Epithelial
499,HBM884.TGCL.432.csv,Kidney_HuBMAP_Portal,Peritubular Capilary Endothelial 
499,HBM884.TGCL.432.csv,Kidney_HuBMAP_Portal,Plasmacytoid Dendritic
499,HBM884.TGCL.432.csv,Kidney_HuBMAP_Portal,Vascular Smooth Muscle / Pericyte
500,HBM958.GZCX.985.csv,Kidney_HuBMAP_Portal,Afferent / Efferent Arteriole Endothelial
500,HBM958.GZCX.985.csv,Kidney_HuBMAP_Portal,B
500,HBM958.GZCX.985.csv,Kidney_HuBMAP_Portal,Connecting Tubule Intercalated Type A
500,HBM958.GZCX.985.csv,Kidney_HuBMAP_Portal,Connecting Tubule Principal
500,HBM958.GZCX.985.csv,Kidney_HuBMAP_Portal,Cortical Collecting Duct Intercalated Type A
500,HBM958.GZCX.985.csv,Kidney_HuBMAP_Portal,Cortical Vascular Smooth Muscle / Pericyte
500,HBM958.GZCX.985.csv,Kidney_HuBMAP_Portal,Descending Thin Limb Type 3
500,HBM958.GZCX.985.csv,Kidney_HuBMAP_Portal,Descending Vasa Recta Endothelial 
500,HBM958.GZCX.985.csv,Kidney_HuBMAP_Portal,Distal Convoluted Tubule Type 2
500,HBM958.GZCX.985.csv,Kidney_HuBMAP_Portal,Glomerular Capillary Endothelial
500,HBM958.GZCX.985.csv,Kidney_HuBMAP_Portal,Intercalated Type B
500,HBM958.GZCX.985.csv,Kidney_HuBMAP_Portal,Lymphatic Endothelial
500,HBM958.GZCX.985.csv,Kidney_HuBMAP_Portal,M2 Macrophage
500,HBM958.GZCX.985.csv,Kidney_HuBMAP_Portal,Macula Densa
500,HBM958.GZCX.985.csv,Kidney_HuBMAP_Portal,Mast
500,HBM958.GZCX.985.csv,Kidney_HuBMAP_Portal,Medullary Fibroblast
500,HBM958.GZCX.985.csv,Kidney_HuBMAP_Portal,Medullary Thick Ascending Limb
500,HBM958.GZCX.985.csv,Kidney_HuBMAP_Portal,Mesangial
500,HBM958.GZCX.985.csv,Kidney_HuBMAP_Portal,Monocyte-derived
500,HBM958.GZCX.985.csv,Kidney_HuBMAP_Portal,Natural Killer T
500,HBM958.GZCX.985.csv,Kidney_HuBMAP_Portal,Neutrophil
500,HBM958.GZCX.985.csv,Kidney_HuBMAP_Portal,Non-classical monocyte
500,HBM958.GZCX.985.csv,Kidney_HuBMAP_Portal,Outer Medullary Collecting Duct Intercalated Type A
500,HBM958.GZCX.985.csv,Kidney_HuBMAP_Portal,Outer Medullary Collecting Duct Principal
500,HBM958.GZCX.985.csv,Kidney_HuBMAP_Portal,Papillary Tip Epithelial
500,HBM958.GZCX.985.csv,Kidney_HuBMAP_Portal,Parietal Epithelial
500,HBM958.GZCX.985.csv,Kidney_HuBMAP_Portal,Peritubular Capilary Endothelial 
500,HBM958.GZCX.985.csv,Kidney_HuBMAP_Portal,Plasma
500,HBM958.GZCX.985.csv,Kidney_HuBMAP_Portal,Plasmacytoid Dendritic
500,HBM958.GZCX.985.csv,Kidney_HuBMAP_Portal,Renin-positive Juxtaglomerular Granular
500,HBM958.GZCX.985.csv,Kidney_HuBMAP_Portal,Schwann / Neural
500,HBM958.GZCX.985.csv,Kidney_HuBMAP_Portal,T
500,HBM958.GZCX.985.csv,Kidney_HuBMAP_Portal,Vascular Smooth Muscle / Pericyte
501,HBM347.MRTV.333.csv,Kidney_HuBMAP_Portal,Afferent / Efferent Arteriole Endothelial
501,HBM347.MRTV.333.csv,Kidney_HuBMAP_Portal,Ascending Vasa Recta Endothelial
501,HBM347.MRTV.333.csv,Kidney_HuBMAP_Portal,B
501,HBM347.MRTV.333.csv,Kidney_HuBMAP_Portal,Connecting Tubule Intercalated Type A
501,HBM347.MRTV.333.csv,Kidney_HuBMAP_Portal,Connecting Tubule Principal
501,HBM347.MRTV.333.csv,Kidney_HuBMAP_Portal,Cortical Collecting Duct Intercalated Type A
501,HBM347.MRTV.333.csv,Kidney_HuBMAP_Portal,Cortical Vascular Smooth Muscle / Pericyte
501,HBM347.MRTV.333.csv,Kidney_HuBMAP_Portal,Descending Thin Limb Type 3
501,HBM347.MRTV.333.csv,Kidney_HuBMAP_Portal,Descending Vasa Recta Endothelial 
501,HBM347.MRTV.333.csv,Kidney_HuBMAP_Portal,Distal Convoluted Tubule Type 2
501,HBM347.MRTV.333.csv,Kidney_HuBMAP_Portal,Glomerular Capillary Endothelial
501,HBM347.MRTV.333.csv,Kidney_HuBMAP_Portal,Intercalated Type B
501,HBM347.MRTV.333.csv,Kidney_HuBMAP_Portal,Lymphatic Endothelial
501,HBM347.MRTV.333.csv,Kidney_HuBMAP_Portal,M2 Macrophage
501,HBM347.MRTV.333.csv,Kidney_HuBMAP_Portal,Macula Densa
501,HBM347.MRTV.333.csv,Kidney_HuBMAP_Portal,Mast
501,HBM347.MRTV.333.csv,Kidney_HuBMAP_Portal,Medullary Fibroblast
501,HBM347.MRTV.333.csv,Kidney_HuBMAP_Portal,Mesangial
